JDT	Refactoring by code change [refactoring] In R1.0 there was the possibility to trigger refactoring by editing the source  code. An example of this: Changing the class name resulted in a query if the source file should be renamed to reflect the change.  Another example: Adding a package statement to a class or changing the package name of a class  resulted in moving the code to that package. If it did not exist, the package was created.  These features were removed in the 2.0 stream. This feature request is for the return of these features. I know that they have  been removed for consistency as not _all_ changes resulted in refactoring. But these features were so helpful and at least the most often used should  return as being possible to initiate by code editing. The now supported way by initiating the refactoring using menues is too tedious.  In my opinion the most often used refactoring features are: changing class name changing/introducing package For 2.0 there will be an autofix mechanism and we are investigating integrating  this smart rename functionality as part of autofix. See the posting from Dirk Baeumer on the newsgroup. Parts of the requested features are no addressed by quick fix. For example if  you change the class name or the package declaration quick fix will offer a corresponding fix to rename the CU or to move the CU to a different package.  Quick fix doesn't trigger a refactoring since this requires more fault tolorant  refactorings (for example the rename refactoring doesn't handle the case that  the CU name and the name of the top level class are different). But the quick fix feature gives you the old behaviour back.  Postponing the request to trigger a full refactoring > 2.0.
Platform	FileViewer example does not have drag and drop On Linux 7.2 the drag and drop functionality of the FileViewer example no  longer works. The drag and drop functionality of the ResourceViewer has also stopped working.  STEPS 1) Open the File Viewer example in Eclipse on Linux 7.2 2) select and entry in either view and attempt to drag it - nothing happens Running using Run- > Eclipse I get the following exception trace  Exception in thread " main " java.lang.ClassNotFoundException: org.eclipse.core.internal.runtime.InternalPlatform at org.eclipse.core.internal.boot.DelegatingURLClassLoader.loadClass(DelegatingURLClassLoader.java:755) at java.lang.ClassLoader.loadClass(ClassLoader.java:257)  at org.eclipse.core.internal.boot.InternalBootLoader.startup(InternalBootLoader.java:914)  at org.eclipse.core.internal.boot.InternalBootLoader.run(InternalBootLoader.java:809)  at org.eclipse.core.boot.BootLoader.run(BootLoader.java:285) at SlimLauncher.main(SlimLauncher.java:14) Please ignore the previous stack trace. This was for another PR. On Linux (motif) you initiate a drag and drop operation using the middle mouse  button. Tested in 20011220 and it is working. Reviewed with originator and it works for him too.
Platform	DCR: PrintDialog should have get/setPrinterData() methods and nothing else (1GFW99N) Like FontDialog, PrintDialog should have a get/setPrinterData() pair of methods and  nothing else.  None of what the remainder of PrintDialog's API does anything novel  or which cannot be done by inspecting or modifying fields of a PrinterData object. The functionality that we offer is incomplete as well in that not all features of  PrinterData can be set/queried in that manner.  Best to stop the duplication now before it has the chance to fester and grow.   At this stage we have few users of PrintDialog, so we may be able to change this without much harm.  Otherwise, we can provide the get/setPrinterData() pair, then delegate  the old methods to use the embedded PrinterData object, and deprecate them. I doubt this will raise much of a fuss from our users, if any.  NOTES: PRODUCT VERSION:  Build 125 What is the status of this? Pls, mark PR as either FIXED or LATER as  appropriate. All of our dialogs have getters/setters for fields. It is only our data objects that allow direct field access. PrintDialog is consistent with FontDialog, FileDialog, DirectoryDialog,  ColorDialog, and MessageBox. PrintDialog allows get/set access to all fields.  Closing this PR.
JDT	Package view filter inconsistency Build 20020125  When activating a filter in the package view using a working set restrained to one project (e.g. org.eclipse.jdt.core), I can still open an editor on a file  located outside the working set: For example using: Open Type, or a search query.  The opened editor seems orphan since it is not connected to the package view. I am wondering why I am offered units outside the working set at all... the  search scopes used there should restrain to the package view filter in which the operation is performed. Shouldn't it ?  If not, then I guess I should not use working set filters ? It is consistent since the working set filter applies to the Packages view only. You are asking for a more global notion of working sets. However, it will be investigated whether working sets should also become a more  global notion by the Platform UI.
Platform	Export dialog does not populate list if element is preselected If the current selection for export is a file that is in the root of a project  selecting that project the first time in the export dialog won't do anything.  If you select a second time it will. STEPS 1) Create a Project Foo 2) Create a file bar.txt in Foo 3) Select bar.txt 4) Choose export 5) Select Foo in the dialog - no contents 6) CLick off and click again - contents Fixed in build > 20020221 Marking closed
Platform	Outliner: focus causes select causes horizontal scroll Build: F1  Create a java project Create a java package named a.really.longish.name.that.exhibits.the.bug Create a java class named Foo in a.really.longish.name.that.exhibits.the.bug Notice that the outliner selects the package name, and scrolls it.  Now I can't see the icons that help me determine the type of the element. This appears to only happen the first time I open an editor.  I would expect the icons to be displayed as well as the name when the auto selection occurs. This is SWT behaviour. I think it should only scroll horizontally under control of the user as well. You don't need a contrived case like this to see it either.  It happens all  the time, and is quite annoying not to be able to see the icons. This has been reported before. SN, is there anything we can do about  this? I talked to NE and SN. The current behavior *is* the correct windows  behavior. On top of that, there's no API on the native Tree for scrolling in  the X direction. To fix this, we would have to reach into the widget, grab the horizontal scrollbar and send a fake " thumb scroll to zero " event. This is  potentially dangerous, and I'm not really in favor of doing it this late in the  cycle. We also need to try this to see how well it works anyway. I suspect it will  show the shifted position, then scroll to the left each time. ugh. In any case, SN is going to do a quick investigation and see if we can  hack it in. Note: Because the behavior would often be undesirable, we would need  to add a new API " showItemLeftAligned " (or some such) which the UI  would have to be changed to invoke. NE: Is this still something you want? *** Bug 4465 has been marked as a duplicate of this bug. *** *** Bug 4470 has been marked as a duplicate of this bug. *** *** Bug 24566 has been marked as a duplicate of this bug. *** *** Bug 4948 has been marked as a duplicate of this bug. *** (Better late than never) Yes, I still find this annoying.  Perhaps we can look  at it now that 2.0 is out of the way. *** Bug 25861 has been marked as a duplicate of this bug. *** I find this limitation quite annoying in conjunction with the collapse all  action. It should reset the scrollbar to the left. Maybe the following trick would work ? - first click on collapse-all does what it currently does - next click (if nothing to be collapsed further) instead perform the scroll  left Fixed > 20030212  If the fix holds, it's the end of an era.  This Windows feature has been  annoying mankind since the dawn of time.  Knock on wood. Your fix seems to do the trick--nice job!  This has been irritating me for some time (but not quite since the dawn of time).  Out of curiosity, what did you do to fix it? Since the beginning of time ... before SWT, before Java, there were a small  set of operating system " behaviors " that are not bugs but that everyone  hates.  The list just got one smaller. Normally, we don't fix these things because fixing them causes other problems. You'll notice that the Windows Explorer has this bad tree scrolling behavior  so by " fixing " this, we are going against Windows and SWT philosophy.  What did I do to fix it?  Detect if the item top left and bottom left corner of the item was already visible and don't call the scrolling call.  This along  with reaching in and getting the scroll bar, sending a fake scroll left and other horrible and dangerous things.  There was also a problem involving  scrolling when the tree is zero sized.  Check the comments in the code. Watch out for flashing and " item not scrolled into view " bugs.
Platform	BIDI: Arabic chars corrupt using println from Scrapbook To type Arabic words :        1)press right alt+shift. 2)press left alt+shift to return to the English input layer.         3)in the Scenario details ,Arabic words will be written in their equivalent English letters.   Platform(s)       : Win Xp,98,2000,ME,NT Scenario Details: By doing the following steps               1)Right click on the folder Sources -- > New  -- > Other-- > Java-- > ScrapBook Page               2)Fill in a java scrapbook name : " test " 3)Click finish                4)The ScrapBook appears in the navigator view under the folder Sources, And the source of the class is displayed                 in the right panel. 5) write  :       System.out.println( " hojfhv " );               6) All Arabic text is displayed as question marks. Expected Results: Arabic characters appear correctly.  This problem does NOT happen on a Hebrew system (Win2k) and with Hebrew data.  Hebrew text is  displayed properly in the scrapbook edit window and in the console window.   Passing this on from our BiDi testers.  I was unable to find a machine to try and reproduce this on. Not sure what this comment means: " This problem does NOT happen on a Hebrew system  (Win2k) and with Hebrew data.  Hebrew text is displayed properly in the scrapbook edit window  and in the console window. " What problem DOES this problem occur on. Hi Kevin,  According to our testers, it only happens on an Arabic machine, not on a Hebrew machine.  Sorry for the confusion. Paula Problems like this typically occur when the font.properties file is not  appropriate for the locale. I know that a Hebrew specific version of this file was created but I am not certains about Arabic. Without this file the default  (English) fonts would be used and this will definitly cause the behavior you are reporting.   There are a couple ways to check this: - Take a look at the NL fragments and see if the Arabic fragement specifies  a JFace font propeties file. - In the UI preferences page look at the name of the font that is being  used in the page that allows you to change fonts. The feedback from the bidi tester is:   1) Changing fonts from the UI pereferences to Arabic fonts solves the problem. 2) Renaming the font.properties.ar file to font.properties doesn't solve the  problem. Are you sure the jface font properties file were changed? Can you find out what  happened when they tried the checks that were suggested earlier. The BIDI tester closed the defect in our system with the comment: " Can be made to work by choosing fonts or renaming the fonts.properties file. " So, I'm assuming this defect can be closed too.  Thanks for the pointers on how  we could make this work. Kevin, Also, in response to your question " Are you sure the jface font  properties file were changed? Can you find out what happened when they tried the checks that were suggested earlier. " here is what  the BIDI tester wrote: Checking it on win2k with build 12/7:  1) Changing fonts from the UI pereferences to Arabic fonts solves the problem. 2) Renaming the font.properties.ar file to font.properties in the following path  solves the problem. E:\Program Files\IBM\Application  Developer\plugins\com.ibm.etools.server.jdk\jre\lib We need a fix for it to make sure that the font.properties.ar file gets copied  during installation on the original font.properties file in case of Arabic system. Closing based on comments above.
JDT	Exception debugging out of sync JAR and source build 20020527  I'm not sure how I've got this problem but here goes what I think that  happened. Log is attached. In order to develop Ant tasks we cannot provide the tasks together in a plug- in library. They have to be provided in a separate JAR. During development I keep this JAR in my workspace and the source as a normal source folder. Every  time I change a class that belongs to the JAR I have to recompile the JAR before running/debugging. It seems that the exception happened in one of this  times when I forget to recompile the JAR but this is just the theory. I'm not  sure what really happened. The exceptions indicate that the stack frames in our debug model are stale (not  in sync with stack frames on the target). I do not think this has to do with the jar being old. If the jar were not in synch with the source, it would  appear as line numbers not matching up properly (since the debug attributes would not match the current source).  If you have any more insight on when this happens, please add to this bug report. I have a workspace (~60Mb) that reproduces the problem. Just send me a message  saying where you want me to put it and I can anotate this bug with the steps to reproduce. build 20020527 IBM JDK 1.3.0 Windows XP Professional  1) Start the Eclipse with -data c:\eclipse\workspace\bug_17961 and -consolelog 2) Debug the " Ant Workspace " launch configuration 3) A new Eclipse will show up 4) Right click " AntFiles/simpleEcho.xml " Ant script and choose Run Ant... 5) Click Finish 6) The first time it runs fine. Will stop in two breakpoints. Just resume  (click on the " play " button). Works as expected. 7) Repeat (5) and (6) again and you get the exception on the console. I can't reproduce this bug because of a PDE bug (Bug 18305).  Can you tell me how to recreate the launch Ant launch config? To recreate the launch config you just need to:  1) create a new Runtime Workbench 2) Add the -debug and -consolelog options 3) choose the workspace location to be the antworkspace location Leaving open, but after much trial, I have been unable to reproduce the problem. Still unable to reproduce using provided workspace and IBM 1.3.0 VM. Marking  as ' works for me ' . If this is still a problem, please provide an F3 workspace  exhbiting the problem.
Platform	Screen freezes after clicking around I am a newbie to Eclipse. Still in the clicking around phase. This bug report may not be completely accurate, but homefully helpful. I did do the ' Hello World ' example and then:  I was in the Java Browser (??) clicking back and forth between the ' Types ' subwindow and the members subwindow.  Suddenly, the cursor changed to what looked like an upside down resize, with a crosshair in the middle (one ' corner ' upper left and a crosshair in the middle).  I am running Gnome (and GTX Eclipse) and only the cursor would move. Nothing else was clickable.  I logged in through another computer and did a ' ps ax ' and did a ' kill -TERM 13416 ' Doing another ' ps ax ' showed that there were still Eclipse components alive. I then did ' kill -TERM 13417 ' and then a subsequent ' ps ax ' showed all eclipse gone.  The terminal window where I started up Eclipse, showed the following traceback. [root@hoho0 eclipse]# more freeze.bug [root@hoho0 eclipse]# ./eclipse key: /**   Parsing error in parseS_prime - expecting string or | 1 key: /**   Parsing error in parseS_prime - expecting string or | 1 java.lang.NullPointerException  at org.eclipse.emf.codegen.ecore.rose2ecore.RoseUtil.createRoseUnitTreeAndTable(RoseUtil.java:112)  at org.eclipse.emf.codegen.ecore.genmodel.presentation.EMFProjectWizard$13.execute(EMFProjectWizard.java:922)  at org.eclipse.ui.actions.WorkspaceModifyOperation$1.run(WorkspaceModifyOperation.java:64)  at org.eclipse.core.internal.resources.Workspace.run(Workspace.java:1378) at org.eclipse.ui.actions.WorkspaceModifyOperation.run(WorkspaceModifyOperation.java:78) at org.eclipse.jface.operation.ModalContext.runInCurrentThread(ModalContext.java:299) at org.eclipse.jface.operation.ModalContext.run(ModalContext.java:249)  at org.eclipse.jface.wizard.WizardDialog.run(WizardDialog.java:717) at org.eclipse.emf.codegen.ecore.genmodel.presentation.EMFProjectWizard$RoseModelPage.refreshPathMapTable(EMFProjectWizard.java:995) at org.eclipse.emf.codegen.ecore.genmodel.presentation.EMFProjectWizard$5.widgetSelected(EMFProjectWizard.java:664) at org.eclipse.swt.widgets.TypedListener.handleEvent(TypedListener.java:87)  at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:844)  at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1389) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1235)  at org.eclipse.jface.window.Window.runEventLoop(Window.java:562) at org.eclipse.jface.window.Window.open(Window.java:542)  at org.eclipse.ui.actions.NewProjectAction.run(NewProjectAction.java:97) at org.eclipse.jface.action.Action.runWithEvent(Action.java:749)  at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:407)  at org.eclipse.jface.action.ActionContributionItem.handleWidgetEvent(ActionContributionItem.java:361)  at org.eclipse.jface.action.ActionContributionItem.access$000(ActionContributionItem.java:21)  at org.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent(ActionContributionItem.java:47)  at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:77) at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:844)  at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1389) at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1235)  at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:1256) at org.eclipse.ui.internal.Workbench.run(Workbench.java:1239)  at org.eclipse.core.internal.boot.InternalBootLoader.run(InternalBootLoader.java:775)  at org.eclipse.core.boot.BootLoader.run(BootLoader.java:462) at java.lang.reflect.Method.invoke(Native Method)  at org.eclipse.core.launcher.Main.basicRun(Main.java:247) at org.eclipse.core.launcher.Main.run(Main.java:703)  at org.eclipse.core.launcher.Main.main(Main.java:539) at org.eclipse.core.launcher.Main.main(Main.java:539) Terminated [root@hoho0 eclipse]# We have not seen this behavior with a standard Eclipse install.  If you are able to provide reproducible steps with a clean Eclipse installation, then please reopen.
JDT	IDE not activated when target closed (1GJ8NOD) When I closed the target Eclipse, the host Eclipse window was not activated, even though it was the next window in the order. This prevented me from simply hitting F10 again to relaunch.  NOTES: DW (8/30/01 11:19:09 AM)  Investigate - but I suspect this is not a debugger issue. In 204, when closing the eclipse " target " , the " host " window is now re-activated, and I am able to press F10. Verified.  Works under 204 as described in previous comment. PRODUCT VERSION: 133
JDT	display view code assist cotext should be receiving type The code assist in the display view uses the declaring type as the context for  code assist. It should use the " receiving " type. Thus, methods declared in a  receiving type (subclass) are not shown as valid completions. I believe the code assist API does not allow this (code assit is based on a CU,  not a type). Since the debugger is in a CU (which may not be the receiver, but a super), we get the context of the super/declaring type. Need to attempt to work around this problem. Also critical in variables view Should be able to fix with new code assist API. Fixed in DisplayCompletionProcessor. Please verify. Verified
Platform	[Dialogs] TypeFilterDialog UI and API not same The UI shows the extensions as " *.txt " while the API expects " txt " only. This is confusing. The format of the extension is not specified.  The dialog should be able to tread " *.txt " as input as well and also be able to return " *.txt " (instead or in addition to " txt " ). The input currently handles both by stripping out the prefix if required.  Enter the following extensions bob,*.fred  If you reopen the type selector it will read bob,fred > The input currently handles both by stripping out the prefix if required. Only half true: If I use *.txt as input I would then expect that *.txt is checked in the list and not added to the others extension list. Do you consider to fix this (i.e. that *.txt is checked if I use *.txt as input and if *.txt is part of the list)? I have tried by entering txt and *.txt in the extensions list and in both  cases when I reopen the dialog they select the right entry in the list. Can you give a case where this fails as it is a bug if it does not allow both. I used the patch you attached to the PR and then tested the File Search dialog page: 1. Enter *.txt as file name pattern 2. Press " Browse... " == > " *.txt " appears in the others field instead of selecting " *.txt " in the list Replicated. Thanks for extra steps. Problem was that your version checks labels, ours checks extension. Updated  TypeFilteringDialog to check both. I have still problems using the dialog because the dialog only returns the extension and not the full pattern: I lose information which I can not reconstruct and hence not use the dialog:  Imagine I have the follwoing three patterns as input (in my Search page): *.txt, properties, plugin.xml, testFile First the information that properties is a file gets lost: it is transformed into *.properties and checked in the list. Then what I get back from the dialog is: txt, properties, plugin.xml, testFile I have no chance to tell which one comes from the list and which one comes from the others field. Couldn't you add a new constructor which then deals with input/output as if it were patterns (i.e. don't do any smart things with it)? The problem with changing what the dialog returns is that current users of the  dialog are assuming that they are getting just extensions back so changing what is returned would be a breaking API change.  The input can currently take either extensions or extensions with leading code so the output is the issue. I see two approaches  1) A flag that is used to determine the output mode (i.e. withExtensions or something like that - defualt is false). 2) Some sort of alternative getResult (getResultWithWildcards()) that can give you what you are after.  As I am not a fan of modes within a class (too much room for error) I think the alternative API is the best choice.  Opinions? Agree but the I also need API to SET the input to prevent " properties " being converted to *.properties. Marking closed
JDT	Flags.isDeprecated(IMethod.getFlags()) doesn't work tried with 20020903-I on w2k and linux-gtk:  It seems that the deprecated flag isn't set for IMethod.  ---8 < --- A.java --- public class A { /**   * @deprecated */     public void foo(int value) {} } ---8 < --- B.java --- public class B extends A { /** * @see A#foo(int)      * @depreacated < --- this line is missing      */ public void foo(int value) {} } ---8 < ---  The javadoc for B.foo() was created with " Source :: Add JavaDoc Comment " . It should notice the deprecated flag in A.foo() and add the @deprecated tag to the JavaDoc comment (See use in AddJavaDocStubOperation:86). This belongs to the javadoc generator. Philippe,  I'm using the same code for generating javadocs using auto-indentation and I  don't see an obvious error in using the flags of IMethod. I just added the  example to show you where the problem surfaces. Is there a misunderstanding in how to use these flags? Oh, I see. We will investigate.  Jerome - are we flushing the deprecated flag when applying the bitmask ? Yes, we were flushing the deprecated flag in the SourceElementParser. Fixed. Added regression test CompilationUnitTests.testDeprecatedFlag() Verified.
Platform	Order of Pages in folder is not preserved (1GEAHVY) 1. Arrange the views in a perspective as follows ..   Left side .. Folder with Hierarchy, then Packages Middle .. Editor Area  Right side .. Folder with Outline, then Tasks 2. Bring Packages to top. 3. Bring Tasks to top. 4. Save As " Test " . 5. Close perspective. 6. Open " Test " in same window  Result: Left side .. Folder with Packages, then Hierarchy  Middle .. Editor Area Right side .. Folder with Tasks, then Outline   NOTES: PRODUCT VERSION:  eclpse 0.110 on jdk Lots of changes done since 110 build. It is not a problem anymore.
Platform	Copy a shared project is shared as original project Copy is not the same as original project, for example it has different .project file with different name? Why it appears to be shared? *** This bug has been marked as a duplicate of 24156 ***
Platform	Question about using Netscape 6 A problem has been reported with Help on Linux 7.2 using Netscape 6.2.1.   Instead of displaying the help text only a labeled icon is displayed.  Are there known problems with this configuration? Is this using Eclipse 1.0? Help in Eclipse 1.0 required Netscape 4 to be installed. What is the icon and its label?  Do you have a screen shot of Netscape window  available? HelpDesk System PR: 100314 Jon, I have no idea what the HelpDesk System PR's are. Please post all the  relevant information on bugzilla. Thanks! Apologize for any confusion.  I only posted the HelpDesk number so support had  a cross-reference.  I am still investigating this with customer and will post any relevent information here.  I don't need help at this point.  Thanks. We tested our latest Eclipse 2.1 code, and it appears fine in Netscape 6. Please reopen if you still see a problem.
JDT	inline method - adds unnecessary assignment [refactoring] I-20021016 linux-gtk:  public class Moo { void foo(int a) {     System.out.println(a); }   void goo() { int n= 42;     foo(n); int x= 7; // < --   } }  1. select foo in goo 2. inline method 3. press next 4. observe that the method invocation ' foo(n); ' is replaced by ' int a= n; System.out.println(a); ' This assignment is unnecessary und will go away if the following unrelated statement ( ' int x= 7; ' ) is removed.  I assume this is some sort of conservative strategy to avoid variable name  clashes. changed to enhancement since it's not a bug Fixed in build > I20021218.
JDT	refactoring inside a method hello, I would suggest a feature  we would find useful my colleagues and me, id the ability to refactor inside a method. Example : if we want to change the name of  a variable inside a method, we can up to now do it by using the find-replace feature. But the result is not alsways what we intend :-( It could be useful to  provide the user whith the capability to change in the method all references to this variable or to a méthod.  regards Xavier on the preview page of the refactorning wizard there is a checkboz tree of  changes you can uncheck nodes in the methods that you want no changes in see Adam's comment
JDT	Default focus on " would you like to full build " Build: 200204004  If you change your compiler preferences, you are prompted to recompile.  The default focus on this dialog is " Yes " , it should be " No " .  An absentminded enter could mean many minutes of wasted time. However, doing a rebuild is the right thing to do for the unknowledgeable user.  When they press " No " they export a code with the wrong settings.  I suggest to leave it as is. Some of our users are seeing 20 minute rebuild-all times.  See http://bugs.eclipse.org/bugs/show_bug.cgi?id=11585 I think it is more correct to have yes as default button
JDT	NL: Cannot run with Japanese package Ifyou try and run a class that is in a package with a Japanese name you will  get a ClassNotFoundException. STEPS 1) Create a JavaProject JapaneseTest 2) Create a package in that project with a Japanese name 3) Create a class JapaneseTest in the package with a main method like below /**  * @version  1.0 * @author  */ public class JapaneseTest {   public static void main(String[] args) {   System.out.println( " Test " );  } }  4) Run the class - you will get an error like java.lang.NoClassDefFoundError: ?????/JapaneseTest Exception in thread " main " Need to investigate, see if this is still a problem with launch configs. Cannot even a create .java file underneath a Japanese-named package for reasons outlined in  #13463. The problem still exists but it is nothing to do with the Laucher - it is a  problem I can replicate with the JDK. Please note that the following steps have Japanese characters in them and they  may not be readable in your Locale. STEPS 1) Download the 1.3.1 JDK from www.eclipse.org 2) Upzip it 3) Create a subsdirectory of the bin directory ?Å 4) Compile the code below by entering javac ?Å/Japan.java from the bin directory 5) It will compile. Now try and execute by typing java ?Å.Japan 6) You will get a ClassDefNotFound ???/Japan.java printed to the console Here is the test class  package ?Å; public class Japan {   public static void main(String[] args) {   System.out.println( " ?Å?«?Ð " );  } } Here is the problem report link from Sun.  http://developer.java.sun.com/developer/bugParade/bugs/4475696.html They claim to have it fixed in 1.4 of the Sun VM. Just tried on the may 2002 jdk 1.4.1 from Sun and the problem still exists  there. Tod, since this isn't really a debugger problem, is there a better home for this bug report? Moving to JDT-Core This is a JDK bug, closing invalid. *** Bug 32206 has been marked as a duplicate of this bug. ***
Platform	Should be able to multi-select and " Remove From Preserved " Remove From Preserved only operates on a single selection. It should accept  multiple selections. Same with " Add To Preserved " . Later Fixed. In addition, action to remove saved configuration is preceeded by a  prompt to the user to confirm the deletion.
Platform	Cannot cancel compare request Build 20020226  When comparing my workspace content with remote server content, I selected by mistake a big zip file, and then you miss very much a way to cancel this  comparison request. *** Bug 12158 has been marked as a duplicate of this bug. *** *** This bug has been marked as a duplicate of 273 ***
JDT	Cannot step into message invocation Build 204 + jdtcore patch 204  Running the batch compiler through a Main method, I placed a breakpoint at the beginning of the batch compiler action, and was unable to step inside the compiler code. Steps:  1. Define the following unit to force running the compiler import org.eclipse.jdt.internal.compiler.batch.Main; public class Compile { public static void main(String[] args){ Main.compile( " d:/X.java -verbose -d d:/temp " + " -classpath d:/jdk1.3/jre/lib/rt.jar " );   } }  2. Place a breakpoint at the beginning of the line " Main.compile... " 3. Launch in debug mode (J9)  4. When breakpoint is hit in debugger, step into the message send This goes into the method Main.compile  5. Try to step into the next message send, it will instead step over. Which message send is being missed? Could it be due to step filters?  (@see Preferences- > Debug- > Java Debug Options). Stepping worked as expected  for me, and system classes (the default set of filters) were applied. Stepping into the first statement in the main method, is skipped (since it is a String concat, and is filtered). Then I was in Main.compile initializer for:  private static final char[] CLASS_FILE_EXTENSION = " .class " .toCharArray();  Stepping into this is also skipped due to class filtering (is equivalent to a step over). Tried with J9. I now see the problem - the step into PrintWriter(System.out) is skipped. However, looks like a J9 bug with step filters. When I use the sun VM it works as expected. Verified J9 bug with following simple example: * With a breakpoint on the first line of the main method, stepping into with J9 does a step over, and with Sun VM, it works as expected - ending up in " myMethod " .  import java.io.PrintWriter; public class StepFilter { public static void main(String[] args) { myMethod(new PrintWriter(System.out));  } public static void myMethod(PrintWriter writer) {   writer.println( " Hello World " );   writer.flush(); }  } Mail from J9 team indicates this bug has been fixed for the next release of J9.
Platform	Pin button looks pressed. Build F3-20020612  Make a view a fast view. Make it active. See the pin tool button. It looks checked/pressed. It should not since the view is not pinned. The button is pressed. If you look at the icon closely, you'll see that it's pinned to the shortcut  bar. This is not ideal, but the button should work the same as the Fast View menu  item.
JDT	Display problem in the Variables View Build 20020521 linux-GTK 1. Run the following program in debug mode  public class TestEval { public static void main(String[] args) { String s= " test\ntest " ;     System.out.println( " test " );               // < -- breakpoint here   } }  2. When the breakpoint is hit, go in the Variables view, the way how the text contained by s is displayed is bad. Displaying text with embedded line breaks is always problematic. Boris to  check if there is a problem on our side. If not, forward to debug so that they can consider handling this case specially.  Lower priority. This is a fairly serious problem for the debugger as people put newlines in  Strings in real programs. The argument to TreeItem.setText() should never contain multi-line text. Consider this: tree = new Tree(shell, SWT.SINGLE); item = new TreeItem(tree, SWT.NONE); item.setText( " A\nB " );  // WRONG  This results in cheese on all platforms. The comment about cheese on other platforms is incorrect. The example given " A\nB " displays correctly on other platforms. The newline is replaced with a  block character. SWT-GTK should behave the same way. *** Bug 20407 has been marked as a duplicate of this bug. *** > " A\nB " displays correctly on other platforms. > The newline is replaced with a block character  Did you actually verify this?  I tried it on Windows, Motif and Photon, and it's random from platform to platform.  For example, while on Windows I get a  block character, Photon just concatenates the strings (no visible indication of a line break - that is, AB).  I am not surprized; once again, passing a multi- line string to TreeItem.setText is not supported, and will result in undefined behavior. Note to all: This PR is closed.   SWT does not guarantee any specific behavior for Trees, Tables, Lists, single- line Texts, or any other widget which is designed to hold a single line of  text when text containing line breaks is stored into it. SWT does not scan the contents of strings which it is asked to display. This  is true for both single line and multi-line text content. This is the reason why you must ask for the correct line delimiter to use when storing multi-line  text into a multi-line Text. For single-line text areas, you can _absolutely_not_ rely on the existance of  a " block character " being displayed when there are line terminators in the  text. Please either modify your code to handle this case, or live with the behavior  you are seeing. Reopening to workaround SWT bug. If SWT won't fix this, we (and every other client of their Text widget) need  to scan our strings for newlines. Deferred for post 2.0. Not a stop-ship problem. *** Bug 17727 has been marked as a duplicate of this bug. *** *** Bug 11928 has been marked as a duplicate of this bug. *** Updated our variables view to strip out the following single characters and  replace them with their two character string representations: \b \f \n \r \t \\ Fixed. Please verify. Strange behavior occurs if I attempt to change the value of this " modified " variables. For the String " \nMyTest " An in-place editor displays a different the control characters not " \nMyTest " If I remove the control characters and then type so that the string is  again " \nMyTest " , committing the change results in " \\nMyTest " I don't think there's a good way to solve this problem with an inline editor.  Recommend changing the ChangeVariableValueAction to open a dialog with a multiline text box.  This text box would display the text in its untranslated form. ' Untranslated ' will still be ' formatted ' . What I'd like to see is the content  of the string, rather than how it is formatted. Therefore, I'd like to see the  actual escaped characters ( ' \r ' , ' \n ' , ' \t ' ) to validate that the string is  what I expect it to be. The variables view will continue to render the string with translated control  characters (it's still a single-line text box). Also, you can always expand a  String to see and edit the individual characters. For large formatted strings, I think it's easier to edit the string without  the translation. I'll attach a file (rather than seriously clutter this  report) which demonstrates the difference. I think it's much easier to edit  the second version of the string. Released changes to ChangeVariableValueAction. Instead of using an inline  editor, we now open a dialog. Please verify. Noticed to minor problems: (1) When I press ESC, the dialog does not close. (2) When I close the dialog, the " details " area does not update with the new  contents (but the variables view does). Re-assigning for 2 problems mentioned above. Hitting escape works as expected for me. My dialog is just a modified copy of  InputDialog and I didn't change anything that should affect the ESC key  processing. Can you double-check that it's a problem? Do you have the same  problem in the breakpoint hit count dialog? Fixed details pane updating problem. See above comment on ESC key. Please verify (Darin). Verified problem (2). ESC is still a problem (it works in the hit count dialog  for me, but not the variable value dialog). ESC works if I change the focus from the text area to the dialog (using SHIFT- TAB).
JDT	Show in Packages view has no mnemonic (1GEULE2) Missing mnemonic on sort context menu (sub) items   NOTES: GDA (6/5/01 12:07:32 PM)  defer KUM (7/31/2001 5:45:40 PM)  Fixed. Build 128. verified 203 PRODUCT VERSION:  0.118
